filename,filesize,e_magic,e_lfanew,Machine,NumberOfSections,TimeDateStamp,Characteristics,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MajorSubsystemVersion,Subsystem,SizeOfImage,SizeOfHeaders,CheckSum,NumberOfRvaAndSizes,sections_mean_entropy,sections_min_entropy,sections_max_entropy,sections_mean_size,imports,imported_functions,label
32BitMAPIBroker.exe,111512,23117,264,332,5,1733424044,258,71760,4194304,4096,512,6,6,2,114688,1024,175732,16,5.09629544279961,3.9567447959614404,6.573695848098905,19968.0,14,127,0
EXCEL.EXE,72424208,23117,296,34404,10,1752819433,34,2521296,5368709120,4096,512,6,6,2,72507392,1024,72453324,16,4.514366870273987,2.0513866212475205,6.927209680903897,7240192.0,16,533,0
maintenanceservice.exe,283776,23117,120,34404,9,1752781699,34,51968,5368709120,4096,512,10,10,2,299008,1024,332288,16,4.212546821300929,0.020393135236084953,6.490212098133029,30094.222222222223,10,175,0
MavInject32.exe,165200,23117,264,332,6,1752819945,258,30726,4194304,4096,512,6,6,2,163840,1024,228960,16,4.657602445161144,2.7224101455428724,6.583433530020644,23808.0,11,150,0
grv_icons.exe,318720,23117,208,34404,2,1752820838,8226,0,6442450944,4096,512,6,6,3,307200,1024,326749,16,2.91855933526055,2.053066246539936,3.784052423981164,148224.0,0,0,0
EALaunchHelper.exe,13529760,23117,344,34404,6,1753118551,34,3831404,5368709120,4096,512,6,6,2,13615104,1024,13567408,16,5.723084128464836,4.81829936513107,6.451134320819799,2253056.0,45,1317,0
Integrator.exe,6496112,23117,288,34404,8,1752818795,34,3845600,5368709120,4096,512,6,6,3,6512640,1024,6533061,16,4.31395673735397,0.0,6.45840215383116,809216.0,2,274,0
MSOXMLED.EXE,236904,23117,272,34404,8,1748918986,34,28896,5368709120,4096,512,6,6,2,241664,1024,257250,16,2.9909301613926886,1.3373198460360745,6.240707492772369,26816.0,11,78,0
OriginLegacyCompatibility.exe,21152,23117,248,34404,6,1753118147,34,4700,5368709120,4096,512,6,6,2,28672,1024,37838,16,2.977443549321391,0.5324895658143383,5.645764511049835,1621.3333333333333,7,40,0
acrobat_sl.exe,43416,23117,264,34404,6,1733425353,34,16544,5368709120,4096,512,6,6,2,49152,1024,47906,16,3.796298398333278,2.0304546376324764,6.113100621348081,5290.666666666667,13,86,0
OriginLegacyCLI.exe,829088,23117,240,332,5,1693245608,258,88209,4194304,4096,512,5,5,2,835584,1024,869106,16,4.5807971292865615,3.425628999091206,6.5878199775390875,163532.8,5,106,0
ONENOTEM.EXE,713448,23117,280,34404,8,1752818983,34,228048,5368709120,4096,512,6,6,2,733184,1024,733429,16,4.224221826873789,1.7249453530497947,6.360515402832144,86400.0,13,186,0
OneDrivePatcher.exe,3521896,23117,320,34404,7,2603071953,34,870032,5368709120,4096,512,6,6,2,3555328,1024,3541965,16,4.444092248226001,0.5703483918359332,6.2510653502258515,501467.4285714286,20,457,0
Common.DBConnection.exe,43456,23117,128,332,3,2732255855,258,28214,4194304,8192,512,4,4,2,49152,512,57768,16,3.120591041768732,0.08153941234324169,5.270294411934357,7680.0,1,1,0
ORGCHART.EXE,702376,23117,280,34404,8,1752817490,34,588320,5368709120,4096,512,6,6,2,843776,1024,716073,16,4.082272548145687,1.890654363958863,6.452810464673244,84992.0,14,138,0
ActivationUI.exe,2023944,23117,288,332,5,1472756836,258,329862,4194304,4096,512,5,5,2,2043904,1024,2044026,16,5.615518788269336,3.4403449607502994,7.566807897767941,403353.6,17,858,0
SurConsent.exe,390256,23117,128,332,3,1746521715,34,370286,4194304,8192,512,4,4,2,401408,512,450340,16,3.355366659547417,0.10191042566270775,5.892178675916217,125952.0,1,1,0
setup.exe,5032016,23117,120,34404,13,1753853759,34,2743568,5368709120,4096,512,10,10,2,5148672,1024,5095938,16,3.7055812346522927,0.0,6.596658716629029,386205.53846153844,19,407,0
Adobe Crash Processor.exe,1193376,23117,288,34404,6,1733753351,34,960672,5368709120,4096,512,6,6,2,1200128,1024,1212360,16,5.010523873007774,3.1075864110981293,6.442141917640674,196949.33333333334,17,296,0
VBoxNetNAT.exe,965528,23117,240,34404,9,1728579508,34,46480,5368709120,4096,512,6,6,2,1081344,1024,994739,16,3.0975238672959384,0.0,6.480016089153176,105073.77777777778,0,0,0
pia-wgservice.exe,4455000,23117,128,34404,11,1587682351,558,5360,4194304,4096,512,4,5,3,4608000,1024,4492681,16,3.533950043134112,0.0,5.960665115863724,402990.54545454547,2,80,0
OneDrive.exe,4968296,23117,264,34404,6,3145341690,34,484640,5368709120,4096,512,6,6,2,4984832,1024,4979868,16,5.397722744842079,4.382014510126566,6.477817199453304,826112.0,14,328,0
AppVShNotify.exe,224672,23117,264,34404,7,1752820892,34,58864,5368709120,4096,512,6,6,2,221184,1024,263049,16,4.339723207791037,2.2615267202676193,6.271542724201149,28891.428571428572,11,133,0
osmclienticon.exe,65848,23117,208,34404,2,1752821883,8226,0,6442450944,4096,512,6,6,3,53248,1024,108108,16,2.928716304420222,2.0171015140843296,3.840331094756115,21760.0,0,0,0
lynchtmlconv.exe,18735888,23117,264,34404,8,1752818067,34,13988320,5368709120,4096,512,6,6,2,18911232,1024,18788533,16,5.12327958778058,2.619569823785073,7.216576064010671,2339200.0,15,2283,0
chrmstp.exe,5032016,23117,120,34404,13,1753853759,34,2743568,5368709120,4096,512,10,10,2,5148672,1024,5095938,16,3.7055812346522927,0.0,6.596658716629029,386205.53846153844,19,407,0
VSTOInstaller.exe,102424,23117,232,34404,6,1688367138,34,16412,5368709120,4096,512,5,5,2,114688,1024,124428,16,4.103844383644432,2.0671172362064176,6.344398398314382,15189.333333333334,7,91,0
elevation_service.exe,3205712,23117,120,34404,12,1753853759,34,1830592,5368709120,4096,512,10,10,2,3309568,1024,3221005,16,3.712936480753178,0.0,6.603957233293926,266197.3333333333,15,282,0
setup_wm.exe,1855488,23117,256,34404,6,3293582050,34,5680,5368709120,4096,4096,10,10,2,1867776,4096,1905679,16,3.9330295409626985,0.7952855915988984,6.170677723210694,308565.3333333333,25,378,0
EACrashReporter.exe,5766304,23117,336,34404,6,1753118459,34,2671312,5368709120,4096,512,6,6,2,5812224,1024,5770129,16,5.096538236692058,1.3752149236433568,6.47001539075659,959146.6666666666,44,1037,0
LogTransport2.exe,1113552,23117,296,34404,6,1675938597,34,757056,5368709120,4096,512,6,6,3,1122304,1024,1143343,16,4.998798714442723,3.23840803394506,6.485529231621542,183637.33333333334,20,352,0
OneDriveUpdaterService.exe,3883880,23117,304,34404,7,196593184,34,140464,5368709120,4096,512,6,6,2,3907584,1024,3921343,16,4.7233038812214065,0.5703483918359332,6.262117939190011,553179.4285714285,23,492,0
Common.ShowHelp.exe,45424,23117,248,34404,7,1748924824,34,8800,5368709120,4096,512,6,6,3,45056,1024,67560,16,2.8718295925977957,0.40463083747308753,6.071506272713421,3291.4285714285716,11,73,0
ADNotificationManager.exe,516568,23117,248,34404,6,1752605020,34,253600,5368709120,4096,512,6,6,2,520192,1024,556565,16,4.827514093056053,4.272793848654497,5.556669999300999,84138.66666666667,18,211,0
iexplore.exe.mui,5632,23117,184,332,2,0,8450,0,268435456,4096,512,10,6,2,16384,512,43706,16,2.794057893688402,2.060996138079439,3.5271196492973647,2560.0,0,0,0
default-browser-agent.exe,34944,23117,120,34404,6,1752781699,34,10912,5368709120,4096,512,10,10,2,40960,1024,93175,16,3.4540258406581974,1.260889362272087,6.025755870189471,3669.3333333333335,12,75,0
PatchProgress.exe,484512,23117,240,332,5,1693245605,258,39729,4194304,4096,512,5,5,2,487424,1024,532822,16,5.008843011500017,3.4616909347516196,6.166063384941828,94617.6,6,466,0
QcShm.exe,1633528,23117,272,34404,8,1645229647,34,769536,5368709120,4096,512,6,6,2,1630208,1024,1657152,16,4.714059316425649,2.476850418596658,6.416341960350486,198400.0,10,309,0
DarkModeCheck.exe,261152,23117,272,34404,7,1744730787,34,44180,5368709120,4096,512,6,6,2,278528,1024,271079,16,4.5887643207437065,1.9639748583204601,6.480746917326965,35766.857142857145,3,97,0
VBoxWebSrv.exe,23311392,23117,280,34404,6,1728579547,34,3537488,5368709120,4096,512,6,6,3,23113728,1024,23348934,16,5.479877409497084,4.448577652160684,6.487497505032153,3849472.0,20,330,0
dumpcap.exe,539368,23117,280,34404,6,1728500812,34,150112,5368709120,4096,512,6,6,3,548864,1024,582243,16,4.908507671785737,2.4935901702579337,6.215668815821405,87808.0,21,349,0
VBoxHeadless.exe,965528,23117,240,34404,9,1728579506,34,46480,5368709120,4096,512,6,6,3,1081344,1024,1020625,16,3.0974523974867405,0.0,6.480016089153176,105073.77777777778,0,0,0
firefox.exe,694912,23117,120,34404,9,1752781718,34,229616,5368709120,4096,512,10,10,2,720896,1024,702058,16,3.5529713236498783,0.0,7.172176991863356,75776.0,17,320,0
EAProxyInstaller.exe,1631904,23117,232,332,5,1306846326,258,1015398,4194304,4096,512,5,5,2,1667072,1024,1668366,16,5.14524362798969,4.555481646569276,6.52120500391418,324096.0,16,564,0
brave.exe,3168848,23117,120,34404,11,1753251627,34,1500720,5368709120,4096,512,10,10,2,3252224,1024,3180902,16,3.798174827185514,0.0,6.521716823383218,287045.8181818182,4,234,0
msoadfsb.exe,3313920,23117,288,34404,9,1752818679,34,2059264,5368709120,4096,512,6,6,2,3346432,1024,3349595,16,4.515658644842749,2.5754582577090464,6.415586318697125,365738.6666666667,15,460,0
VBoxSDS.exe,763024,23117,264,34404,6,1728579616,34,28512,5368709120,4096,512,6,6,2,757760,1024,779636,16,4.711577250771712,3.488754478876921,5.959905171605582,124160.0,16,189,0
crashhelper.exe,326784,23117,120,34404,7,1752781886,34,144640,5368709120,4096,512,10,10,3,335872,1024,355095,16,3.6594837196041152,0.020393135236084953,6.346341996973795,44836.57142857143,17,139,0
NvOAWrapperCache.exe,428064,23117,280,34404,7,1751906739,34,54976,5368709120,4096,512,6,6,2,458752,1024,431422,16,4.9608106340472435,3.0476726159053893,6.473297142851051,59611.42857142857,1,102,0
FullTrustNotifier.exe,218280,23117,248,332,5,1536732988,258,128237,4194304,4096,512,6,6,2,225280,1024,246158,16,5.485246240930913,4.402392552466727,6.506258124610412,41984.0,12,184,0
NisSrv.exe,2909208,23117,280,34404,7,3872683654,34,2231968,5368709120,4096,4096,10,6,3,2949120,4096,2951408,16,4.481960029786486,0.6016469617602692,6.311623882009475,410185.14285714284,14,314,0
HWiNFO64.EXE,9502616,23117,320,34404,3,1730190853,35,28941040,5368709120,4096,512,6,6,2,29061120,1024,9564988,16,4.141450223269676,0.0,7.999977055575077,3163648.0,21,24,0
VBoxDTrace.exe,24528,23117,264,34404,6,1728579612,34,5872,5368709120,4096,512,6,6,3,36864,1024,47918,16,3.231972128282793,0.4646630272644706,5.911506081985096,2133.3333333333335,8,56,0
FvSDKTestClient.exe,354856,23117,280,34404,7,1673577203,34,78896,5368709120,4096,512,6,6,3,372736,1024,378178,16,4.220414232769382,0.020393135236084953,6.481537435174214,49152.0,1,101,0
OneDriveFileLauncher.exe,403320,23117,288,34404,6,2409539155,34,246608,5368709120,4096,512,6,6,2,413696,1024,434267,16,4.910412245520959,2.6766137923657354,6.359530075970265,65280.0,27,455,0
outicon.exe,498000,23117,208,34404,2,1752820264,8226,0,6442450944,4096,512,6,6,3,483328,1024,557825,16,3.3062453081708214,2.031324012619801,4.581166603721842,237824.0,0,0,0
CNFNOT32.EXE,240392,23117,280,34404,8,1752819023,34,127920,5368709120,4096,512,6,6,2,237568,1024,289304,16,3.9524955023224027,0.708334138357262,6.221202333617307,27264.0,12,167,0
brave_vpn_wireguard_service.exe,13941328,23117,120,34404,13,1753853759,34,4672256,5368709120,4096,512,10,10,2,14069760,1024,13974576,16,3.6772364418772563,0.0,6.581802910197139,1071537.2307692308,22,494,0
OneDriveStandaloneUpdater.exe,4232080,23117,312,34404,7,4110013206,34,240208,5368709120,4096,512,6,6,2,4263936,1024,4249238,16,4.731548127692814,0.5703483918359333,6.272208296682661,602916.5714285715,22,485,0
EALocalHostSvc.exe,11642016,23117,352,34404,6,1753118456,34,3014716,5368709120,4096,512,6,6,2,11710464,1024,11694767,16,5.675575612191978,4.530348503874743,6.452307810999014,1938432.0,37,1314,0
PPSSPPWindows.exe,14129376,23117,320,332,8,1730739764,290,5981931,4194304,4096,512,6,6,2,18116608,1024,14149542,16,4.879817328211089,0.0,6.711550706138261,1764544.0,22,495,0
reordercap.exe,329960,23117,272,34404,6,1728499488,34,11008,5368709120,4096,512,6,6,3,335872,1024,335060,16,3.4863660787815776,0.5324895658143383,5.9235359805803744,52906.666666666664,10,104,0
joticon.exe,926488,23117,208,34404,2,1752818615,8226,0,6442450944,4096,512,6,6,3,913408,1024,986038,16,3.1636410201082565,2.034032649236818,4.293249390979695,452096.0,0,0,0
msinfo32.exe,393216,23117,240,34404,6,3210787528,34,23808,5368709120,4096,4096,10,10,2,421888,4096,427648,16,4.570358910644225,2.416276444332257,7.1531036392003156,64853.333333333336,17,396,0
new_chrome_proxy.exe,1483856,23117,120,34404,9,1753853759,34,765184,5368709120,4096,512,10,10,2,1560576,1024,1502195,16,3.733859625386051,0.0,6.557888483950154,163612.44444444444,9,169,0
dbcicons.exe,84224,23117,208,34404,2,1752821920,8226,0,6442450944,4096,512,6,6,3,69632,1024,147667,16,2.9244733410126242,2.0236749656665447,3.8252717163587038,30976.0,0,0,0
OfflineScannerShell.exe,587096,23117,248,34404,6,1179866923,34,6272,5368709120,4096,4096,10,10,2,581632,4096,648653,16,4.844554633363524,3.7614682071115983,6.273947469002684,95573.33333333333,35,393,0
MSACCESS.EXE,19960112,23117,280,34404,8,1752818479,34,908576,5368709120,4096,512,6,6,2,20209664,1024,20013038,16,4.811911035263091,2.8722382024807986,6.427364934876944,2492224.0,17,825,0
Touchup.exe,944608,23117,256,34404,6,1478278514,3106,269848,5368709120,4096,512,5,5,2,962560,1024,989325,16,4.893238090610164,3.147117721152246,6.462028149969492,156245.33333333334,10,188,0
CLVIEW.EXE,480552,23117,288,34404,8,1752819140,34,231056,5368709120,4096,512,6,6,2,499712,1024,507579,16,4.297481723565881,2.2090547977222283,6.345246804839967,57280.0,12,172,0
LICLUA.EXE,651104,23117,272,34404,7,1752820912,34,225632,5368709120,4096,512,6,6,2,655360,1024,659158,16,4.456198492983345,1.092193331032783,7.040382897710024,89819.42857142857,11,135,0
EAUninstall.exe,3192992,23117,296,34404,6,1743614430,34,1613032,5368709120,4096,512,6,6,2,3219456,1024,3230437,16,5.509295263241317,4.056373781018292,6.46844798024373,530261.3333333334,18,367,0
SmartTagInstall.exe,37224,23117,280,34404,7,1748921591,34,4944,5368709120,4096,512,6,6,3,36864,1024,84654,16,2.9049639953462423,0.15127132530476972,6.106284488084699,2121.1428571428573,7,51,0
Microsoft.SharePoint.NativeMessagingClient.exe,45928,23117,288,34404,6,2919982154,34,16016,5368709120,4096,512,6,6,3,53248,1024,83313,16,4.010798519162236,2.6289390117644387,6.120418679946406,5717.333333333333,12,99,0
officeappguardwin32.exe,2704208,23117,288,34404,8,1752817078,34,1673360,5368709120,4096,512,6,6,2,2727936,1024,2705735,16,4.937681743626599,2.5829639881209965,6.524152538616798,335232.0,15,378,0
EADesktop.exe,30866592,23117,376,34404,6,1753118526,34,10510052,5368709120,4096,512,6,6,2,31047680,1024,30867959,16,5.826473120702025,4.967166069166274,6.741269146618828,5142528.0,54,2189,0
ConfigSecurityPolicy.exe,296280,23117,248,34404,6,3391740865,34,6128,5368709120,4096,4096,10,10,3,286720,4096,339237,16,4.58139557986232,3.3917579392375563,6.223583645853714,47104.0,27,287,0
EAEgsProxy.exe,11339424,23117,360,34404,6,1753118458,34,2872208,5368709120,4096,512,6,6,2,11395072,1024,11349822,16,5.54156162244081,3.915040211135208,6.446483165192773,1888000.0,38,975,0
randpkt.exe,334056,23117,256,34404,6,1728500071,34,12144,5368709120,4096,512,6,6,3,339968,1024,346703,16,4.183211100880103,2.7004014278392945,5.987623794360829,53589.333333333336,10,102,0
rawshark.exe,385768,23117,264,34404,6,1728500717,34,43184,5368709120,4096,512,6,6,3,393216,1024,443849,16,4.212268417578696,0.6422341007950133,5.999781699360092,62208.0,18,276,0
etwdump.exe,350952,23117,264,34404,6,1728499507,34,26080,5368709120,4096,512,6,6,3,430080,1024,405601,16,3.7299820300098676,1.1724633444789108,6.1371236110039975,56405.333333333336,17,132,0
GRAPH.EXE,4631840,23117,272,34404,10,1752817526,34,3726080,5368709120,4096,512,6,6,2,5734400,1024,4675724,16,4.236597168640217,1.082103243446166,6.503837925604172,460953.6,13,195,0
helper.exe,1413632,23117,216,332,5,1627165264,271,13509,4194304,4096,512,4,4,2,372736,1024,1477401,16,4.297098291436088,0.0,6.495258513279079,12595.2,7,165,0
WindowsInstaller-KB893803-v2-x86.exe,2585872,23117,216,332,3,1100207490,3331,24066,16777216,8192,512,6,4,2,122880,1024,2622740,16,4.9761720958235,0.37798432787291114,7.981391256259434,859306.6666666666,8,106,0
Common.DBConnection64.exe,42640,23117,128,34404,2,3489333560,34,0,5368709120,8192,512,4,4,2,40960,512,95511,16,4.697072091359408,4.028380368087362,5.365763814631455,11008.0,0,0,0
MpCopyAccelerator.exe,165560,23117,256,34404,6,157862624,34,40368,5368709120,4096,4096,10,10,2,155648,4096,219718,16,3.3644999453964637,0.7115095334311068,6.247208221396828,25258.666666666668,11,147,0
POWERPNT.EXE,1881344,23117,256,34404,8,1752818401,34,6864,5368709120,4096,512,6,6,2,1884160,1024,1898514,16,2.524051823305628,0.26625055731160896,6.0188734794788115,232384.0,11,58,0
MessageDlg.exe,413344,23117,248,332,5,1693245603,258,30672,4194304,4096,512,5,5,2,417792,1024,471951,16,4.932905996064319,3.3997734476002037,6.262381763694586,80384.0,6,408,0
uninst.exe,142314,23117,216,332,5,1688263783,271,13893,4194304,4096,512,4,4,2,401408,1024,0,16,4.092887658460374,0.0,6.437869601193712,13926.4,7,163,0
bf1.exe,208568744,23117,216,34404,17,1536337914,35,215441408,5368709120,4096,512,6,6,2,215445504,1536,208621792,16,5.618855607414313,0.03687450625387197,7.999998815031946,12268303.05882353,1,1,0
tshark.exe,606952,23117,272,34404,6,1728500804,34,178400,5368709120,4096,512,6,6,3,626688,1024,618994,16,4.74285616215883,1.893213058920957,6.23877435069981,99072.0,20,758,0
SDXHelper.exe,310048,23117,272,34404,8,1752820209,34,194432,5368709120,4096,512,6,6,2,311296,1024,363428,16,4.3048098973075755,2.1469850460558604,6.357467572223096,35968.0,12,163,0
AppVLP.exe,263712,23117,264,34404,8,1748924089,34,92016,5368709120,4096,512,6,6,2,270336,1024,273505,16,4.13463508607758,1.7235846213083192,6.331792490127918,30144.0,15,173,0
TabTip.exe,600632,23117,248,34404,8,35314575,34,208064,5368709120,4096,4096,10,10,2,593920,4096,665776,16,3.290373290374826,0.0,6.266200524745467,72704.0,38,279,0
updater.exe,467584,23117,120,34404,9,1752781699,34,93920,5368709120,4096,512,10,10,2,491520,1024,527290,16,4.329478210317991,0.020393135236084953,6.514318003459767,50517.333333333336,10,197,0
elevated_tracing_service.exe,3525784,23117,120,34404,11,1753135335,34,1826048,5368709120,4096,512,10,10,2,3624960,1024,3587762,16,3.4671708580613685,0.0,6.484361693402789,319488.0,14,360,0
lync.exe,26496312,23117,328,34404,8,1752818499,34,5847616,5368709120,4096,512,6,6,2,26509312,1024,26522409,16,4.936187889730279,3.183011411621542,6.417096894659043,3309248.0,20,637,0
MSPUB.EXE,14277976,23117,296,34404,9,1752818190,34,161648,5368709120,4096,512,6,6,2,14348288,1024,14289736,16,4.249856874220015,1.287484591775463,6.508408461950567,1583957.3333333333,17,634,0
CRLogTransport.exe,218008,23117,288,34404,6,1733753361,34,143664,5368709120,4096,512,6,6,3,1269760,1024,270207,16,4.6903804476737205,3.2611985733049536,6.266080097511227,34389.333333333336,18,220,0
NVIDIA App.exe,3322400,23117,280,34404,11,1752103458,34,27441,5368709120,4096,512,6,6,2,3346432,1024,3327104,16,3.0011214047597736,0.0,5.860399812120544,301056.0,30,673,0
excelcnv.exe,50715976,23117,296,34404,10,1752818542,34,9813184,5368709120,4096,512,6,6,2,50716672,1024,50736981,16,4.354786185042885,1.6052127400665646,6.793096653141815,5069363.2,15,494,0
EASteamProxy.exe,11259040,23117,360,34404,6,1753118458,34,2864784,5368709120,4096,512,6,6,2,11317248,1024,11287738,16,5.53998864252032,3.9223891904660912,6.428623484916491,1874602.6666666667,38,955,0
NAMECONTROLSERVER.EXE,148312,23117,272,34404,8,1752817107,34,60400,5368709120,4096,512,6,6,2,147456,1024,166244,16,4.276193347774155,2.1330602021346348,6.247021679132967,15744.0,12,134,0
pia-ss-local.exe,843400,23117,128,34404,12,0,38,5344,5368709120,4096,512,4,5,3,720896,1024,859810,16,3.3246763642189845,0.0,6.5060985106715865,54357.333333333336,4,206,0
